"employerId","jobId","hourlyRate","educationRequirement","location2","location3"
"844","443","40.7982074","Bachelors","4229.280784885543","4582.040750623393"
"845","444","10","Bachelors","2702.8580679934803","2773.8808116595965"
"845","445","10","HighSchoolOrCollege","2702.8580679934803","2773.8808116595965"
"845","446","13.63832183","HighSchoolOrCollege","2702.8580679934803","2773.8808116595965"
"845","447","12.52046638","Low","2702.8580679934803","2773.8808116595965"
"845","448","10","Low","2702.8580679934803","2773.8808116595965"
"845","449","14.09086859","HighSchoolOrCollege","2702.8580679934803","2773.8808116595965"
"845","450","19.51754398","Bachelors","2702.8580679934803","2773.8808116595965"
"846","451","16.85078679","HighSchoolOrCollege","4069.2191712430686","4850.184044489247"
"846","452","10","HighSchoolOrCollege","4069.2191712430686","4850.184044489247"
"847","453","17.9259741","Bachelors","3385.0637469075236","4358.263943913515"
"847","454","32.39087676","HighSchoolOrCollege","3385.0637469075236","4358.263943913515"
"847","455","18.68635108","HighSchoolOrCollege","3385.0637469075236","4358.263943913515"
"847","456","10","Bachelors","3385.0637469075236","4358.263943913515"
"847","457","12.84439588","Graduate","3385.0637469075236","4358.263943913515"
"847","458","14.21374802","Bachelors","3385.0637469075236","4358.263943913515"
"847","459","10","HighSchoolOrCollege","3385.0637469075236","4358.263943913515"
"848","460","10","HighSchoolOrCollege","4597.970518704255","4879.921390126033"
"848","461","71.71433443","Graduate","4597.970518704255","4879.921390126033"
"849","462","26.68078368","Bachelors","2834.33206495764","2698.728790351024"
"849","463","12.52611155","HighSchoolOrCollege","2834.33206495764","2698.728790351024"
"849","464","17.68282003","Bachelors","2834.33206495764","2698.728790351024"
"849","465","10","HighSchoolOrCollege","2834.33206495764","2698.728790351024"
"850","466","74.17371063","Graduate","2701.821192141899","5298.1957151603365"
"850","467","13.21423853","HighSchoolOrCollege","2701.821192141899","5298.1957151603365"
"850","468","10","Low","2701.821192141899","5298.1957151603365"
"850","469","27.77076303","Graduate","2701.821192141899","5298.1957151603365"
"850","470","28.34856282","HighSchoolOrCollege","2701.821192141899","5298.1957151603365"
"851","471","44.90900262","Graduate","3667.604286281985","4380.0291470642405"
"851","472","10.11494975","HighSchoolOrCollege","3667.604286281985","4380.0291470642405"
"851","473","11.94180451","HighSchoolOrCollege","3667.604286281985","4380.0291470642405"
"851","474","14.17388341","HighSchoolOrCollege","3667.604286281985","4380.0291470642405"
"851","475","14.10690983","HighSchoolOrCollege","3667.604286281985","4380.0291470642405"
"852","476","10","Bachelors","4245.524853155326","4870.301635511239"
"852","477","10","HighSchoolOrCollege","4245.524853155326","4870.301635511239"
"852","478","16.37036813","HighSchoolOrCollege","4245.524853155326","4870.301635511239"
"852","479","16.29247918","HighSchoolOrCollege","4245.524853155326","4870.301635511239"
"852","480","34.61677962","Graduate","4245.524853155326","4870.301635511239"
"852","481","25.87700576","Bachelors","4245.524853155326","4870.301635511239"
"852","482","10.14485569","Bachelors","4245.524853155326","4870.301635511239"
"853","483","34.26243603","Graduate","4254.320999223449","4795.717947460926"
"853","484","18.6357903","Bachelors","4254.320999223449","4795.717947460926"
"853","485","21.29820828","HighSchoolOrCollege","4254.320999223449","4795.717947460926"
"853","486","12.6506279","HighSchoolOrCollege","4254.320999223449","4795.717947460926"
"853","487","11.98666251","Bachelors","4254.320999223449","4795.717947460926"
"853","488","17.73005344","Bachelors","4254.320999223449","4795.717947460926"
"854","489","26.57555695","HighSchoolOrCollege","2958.9344338439196","4284.061539506543"
"854","490","20.59847293","Bachelors","2958.9344338439196","4284.061539506543"
"854","491","13.89702866","Bachelors","2958.9344338439196","4284.061539506543"
"854","492","11.29808543","Bachelors","2958.9344338439196","4284.061539506543"
"855","493","18.00224282","Low","4281.376347177045","5040.6907489765335"
"855","494","36.50211921","Bachelors","4281.376347177045","5040.6907489765335"
"855","495","10","Low","4281.376347177045","5040.6907489765335"
"855","496","35.0760973","Bachelors","4281.376347177045","5040.6907489765335"
"855","497","15.98101852","Bachelors","4281.376347177045","5040.6907489765335"
"855","498","14.00807832","HighSchoolOrCollege","4281.376347177045","5040.6907489765335"
"855","499","10","HighSchoolOrCollege","4281.376347177045","5040.6907489765335"
"856","500","10","HighSchoolOrCollege","4597.970518704255","4946.264154979615"
"856","501","10.14043755","HighSchoolOrCollege","4597.970518704255","4946.264154979615"
"856","502","10","HighSchoolOrCollege","4597.970518704255","4946.264154979615"
"856","503","63.5415947","Graduate","4597.970518704255","4946.264154979615"
"856","504","10","Low","4597.970518704255","4946.264154979615"
"856","505","15.23488166","HighSchoolOrCollege","4597.970518704255","4946.264154979615"
"856","506","10.76599519","HighSchoolOrCollege","4597.970518704255","4946.264154979615"
"857","507","20.5958614","Bachelors","3969.9160298494658","5012.223245927846"
"857","508","15.03943825","Low","3969.9160298494658","5012.223245927846"
"857","509","11.44757195","HighSchoolOrCollege","3969.9160298494658","5012.223245927846"
"857","510","12.67833578","HighSchoolOrCollege","3969.9160298494658","5012.223245927846"
"857","511","10","Low","3969.9160298494658","5012.223245927846"
"857","512","27.87379484","Bachelors","3969.9160298494658","5012.223245927846"
"857","513","16.63619359","Bachelors","3969.9160298494658","5012.223245927846"
"857","514","31.84704238","Bachelors","3969.9160298494658","5012.223245927846"
"858","515","10.03044496","Bachelors","3993.12892270569","4760.49395382038"
"858","516","10","HighSchoolOrCollege","3993.12892270569","4760.49395382038"
"859","517","10","Bachelors","3381.4320157108737","3980.0711276345087"
"859","518","15.69324335","HighSchoolOrCollege","3381.4320157108737","3980.0711276345087"
"859","519","14.75987241","HighSchoolOrCollege","3381.4320157108737","3980.0711276345087"
"859","520","33.28260074","Graduate","3381.4320157108737","3980.0711276345087"
"859","521","19.25101097","HighSchoolOrCollege","3381.4320157108737","3980.0711276345087"
"859","522","24.56558829","Bachelors","3381.4320157108737","3980.0711276345087"
"860","523","10","HighSchoolOrCollege","4229.146215879067","4675.535706396641"
"860","524","13.43366672","Bachelors","4229.146215879067","4675.535706396641"
"860","525","10","Low","4229.146215879067","4675.535706396641"
"860","526","12.48876805","HighSchoolOrCollege","4229.146215879067","4675.535706396641"
"860","527","15.40345667","Bachelors","4229.146215879067","4675.535706396641"
"861","528","10","HighSchoolOrCollege","2830.7077595156597","5206.71812915923"
"861","529","10.20228322","HighSchoolOrCollege","2830.7077595156597","5206.71812915923"
"861","530","15.01528842","HighSchoolOrCollege","2830.7077595156597","5206.71812915923"
"861","531","23.37893783","Graduate","2830.7077595156597","5206.71812915923"
"861","532","10","Low","2830.7077595156597","5206.71812915923"
"862","533","13.96940265","HighSchoolOrCollege","3590.6419523795303","4573.948598738494"
"862","534","12.34713785","Low","3590.6419523795303","4573.948598738494"
"862","535","10","HighSchoolOrCollege","3590.6419523795303","4573.948598738494"
"862","536","12.66273742","HighSchoolOrCollege","3590.6419523795303","4573.948598738494"
"863","537","13.29030042","Bachelors","3098.1741094483896","4354.2510682971215"
"863","538","17.53831529","HighSchoolOrCollege","3098.1741094483896","4354.2510682971215"
"863","539","20.4384246","HighSchoolOrCollege","3098.1741094483896","4354.2510682971215"
"863","540","21.76216614","Bachelors","3098.1741094483896","4354.2510682971215"
"863","541","17.11564664","HighSchoolOrCollege","3098.1741094483896","4354.2510682971215"
"864","542","47.73380449","Graduate","3180.8113993680518","4669.0851981845035"
"864","543","23.78541456","HighSchoolOrCollege","3180.8113993680518","4669.0851981845035"
"864","544","24.38485283","Bachelors","3180.8113993680518","4669.0851981845035"
"865","545","21.35916574","Bachelors","3097.7800700845173","4132.689324603984"
"865","546","10","HighSchoolOrCollege","3097.7800700845173","4132.689324603984"
"865","547","13.0953204","HighSchoolOrCollege","3097.7800700845173","4132.689324603984"
"865","548","13.04682357","Low","3097.7800700845173","4132.689324603984"
"865","549","79.80032482","Graduate","3097.7800700845173","4132.689324603984"
"865","550","21.3572594","Bachelors","3097.7800700845173","4132.689324603984"
"865","551","10.41551478","Low","3097.7800700845173","4132.689324603984"
"865","552","15.27427817","HighSchoolOrCollege","3097.7800700845173","4132.689324603984"
"866","553","64.69683552","Graduate","3569.028663078352","4593.171613333192"
"866","554","13.93048822","HighSchoolOrCollege","3569.028663078352","4593.171613333192"
"867","555","23.32116775","Bachelors","3162.730830121647","4649.78019591636"
"867","556","44.51439516","Bachelors","3162.730830121647","4649.78019591636"
"867","557","10","Bachelors","3162.730830121647","4649.78019591636"
"867","558","19.0141338","Bachelors","3162.730830121647","4649.78019591636"
"867","559","10.08523002","HighSchoolOrCollege","3162.730830121647","4649.78019591636"
"867","560","24.70368837","HighSchoolOrCollege","3162.730830121647","4649.78019591636"
"867","561","10","HighSchoolOrCollege","3162.730830121647","4649.78019591636"
"867","562","11.62081578","HighSchoolOrCollege","3162.730830121647","4649.78019591636"
"867","563","22.49627483","HighSchoolOrCollege","3162.730830121647","4649.78019591636"
"868","564","17.76746766","Graduate","3083.2149919262506","4481.550830536558"
"868","565","29.23031374","Bachelors","3083.2149919262506","4481.550830536558"
"868","566","31.46966755","Graduate","3083.2149919262506","4481.550830536558"
"868","567","10","HighSchoolOrCollege","3083.2149919262506","4481.550830536558"
"868","568","10","HighSchoolOrCollege","3083.2149919262506","4481.550830536558"
"868","569","14.195924","HighSchoolOrCollege","3083.2149919262506","4481.550830536558"
"868","570","20.00669938","HighSchoolOrCollege","3083.2149919262506","4481.550830536558"
"868","571","10","HighSchoolOrCollege","3083.2149919262506","4481.550830536558"
"868","572","10.56319413","Low","3083.2149919262506","4481.550830536558"
"869","573","21.22609094","Graduate","4210.751572472747","4693.770197855418"
"869","574","10","HighSchoolOrCollege","4210.751572472747","4693.770197855418"
"869","575","14.49301988","HighSchoolOrCollege","4210.751572472747","4693.770197855418"
"869","576","28.67373559","HighSchoolOrCollege","4210.751572472747","4693.770197855418"
"869","577","10","HighSchoolOrCollege","4210.751572472747","4693.770197855418"
"869","578","17.3142405","HighSchoolOrCollege","4210.751572472747","4693.770197855418"
"869","579","10","HighSchoolOrCollege","4210.751572472747","4693.770197855418"
"870","580","12.13261387","HighSchoolOrCollege","3566.0956739938433","4358.263943913515"
"870","581","64.80188638","Bachelors","3566.0956739938433","4358.263943913515"
"870","582","14.8200183","HighSchoolOrCollege","3566.0956739938433","4358.263943913515"
"870","583","14.99400586","HighSchoolOrCollege","3566.0956739938433","4358.263943913515"
"870","584","10","Bachelors","3566.0956739938433","4358.263943913515"
"871","585","34.82608065","HighSchoolOrCollege","2863.340548082944","3556.928318795747"
"871","586","16.12433353","Bachelors","2863.340548082944","3556.928318795747"
"871","587","12.22295036","HighSchoolOrCollege","2863.340548082944","3556.928318795747"
"871","588","18.51452478","Graduate","2863.340548082944","3556.928318795747"
"871","589","10","Low","2863.340548082944","3556.928318795747"
"871","590","26.86493336","Bachelors","2863.340548082944","3556.928318795747"
"871","591","10","HighSchoolOrCollege","2863.340548082944","3556.928318795747"
"871","592","10","Low","2863.340548082944","3556.928318795747"
"871","593","11.66557366","HighSchoolOrCollege","2863.340548082944","3556.928318795747"
"872","594","13.9235076","HighSchoolOrCollege","2863.340548082944","3427.781752937518"
"872","595","25.27533931","HighSchoolOrCollege","2863.340548082944","3427.781752937518"
"872","596","10.87631044","Bachelors","2863.340548082944","3427.781752937518"
"872","597","14.25958469","HighSchoolOrCollege","2863.340548082944","3427.781752937518"
"873","598","14.29753631","Bachelors","3065.6967786697305","4284.061539506543"
"873","599","23.48381688","Bachelors","3065.6967786697305","4284.061539506543"
"873","600","10","Bachelors","3065.6967786697305","4284.061539506543"
"873","601","17.06173479","HighSchoolOrCollege","3065.6967786697305","4284.061539506543"
"873","602","10","HighSchoolOrCollege","3065.6967786697305","4284.061539506543"
"873","603","100","Bachelors","3065.6967786697305","4284.061539506543"
"873","604","10","Low","3065.6967786697305","4284.061539506543"
"873","605","10.10693911","HighSchoolOrCollege","3065.6967786697305","4284.061539506543"
"874","606","15.83564862","HighSchoolOrCollege","3080.014947569813","4783.882031145004"
"874","607","14.37727503","Graduate","3080.014947569813","4783.882031145004"
"874","608","12.507822","Low","3080.014947569813","4783.882031145004"
"874","609","24.30465267","Graduate","3080.014947569813","4783.882031145004"
"874","610","23.84499686","Bachelors","3080.014947569813","4783.882031145004"
"874","611","49.04610982","Bachelors","3080.014947569813","4783.882031145004"
"875","612","53.56354757","Graduate","4084.278162119347","4874.377841270679"
"875","613","10","HighSchoolOrCollege","4084.278162119347","4874.377841270679"
"876","614","17.09445138","Graduate","3395.062726466648","4286.622203455871"
"876","615","12.97335127","HighSchoolOrCollege","3395.062726466648","4286.622203455871"
"876","616","29.08047646","HighSchoolOrCollege","3395.062726466648","4286.622203455871"
"876","617","19.74803741","HighSchoolOrCollege","3395.062726466648","4286.622203455871"
"876","618","10","HighSchoolOrCollege","3395.062726466648","4286.622203455871"
"876","619","10.81990473","HighSchoolOrCollege","3395.062726466648","4286.622203455871"
"876","620","16.86906995","HighSchoolOrCollege","3395.062726466648","4286.622203455871"
"876","621","10","HighSchoolOrCollege","3395.062726466648","4286.622203455871"
"876","622","37.58949133","Graduate","3395.062726466648","4286.622203455871"
"877","623","19.75449592","Graduate","3281.9215267215277","4671.813634096875"
"877","624","35.33503968","Graduate","3281.9215267215277","4671.813634096875"
"877","625","37.39127249","HighSchoolOrCollege","3281.9215267215277","4671.813634096875"
"877","626","54.82148479","Graduate","3281.9215267215277","4671.813634096875"
"877","627","10","Low","3281.9215267215277","4671.813634096875"
"877","628","18.83656357","HighSchoolOrCollege","3281.9215267215277","4671.813634096875"
"877","629","12.88475577","HighSchoolOrCollege","3281.9215267215277","4671.813634096875"
"877","630","30.86991528","HighSchoolOrCollege","3281.9215267215277","4671.813634096875"
"877","631","10","HighSchoolOrCollege","3281.9215267215277","4671.813634096875"
"878","632","10.03295428","HighSchoolOrCollege","3961.318912514328","4568.581510395101"
"878","633","25.01344988","Graduate","3961.318912514328","4568.581510395101"
"878","634","21.72622062","Bachelors","3961.318912514328","4568.581510395101"
"878","635","14.37992375","Bachelors","3961.318912514328","4568.581510395101"
"878","636","10","HighSchoolOrCollege","3961.318912514328","4568.581510395101"
"878","637","10","HighSchoolOrCollege","3961.318912514328","4568.581510395101"
"878","638","10","Low","3961.318912514328","4568.581510395101"
"878","639","20.16938997","Graduate","3961.318912514328","4568.581510395101"
"878","640","31.41801847","Bachelors","3961.318912514328","4568.581510395101"
"879","641","14.60792828","Bachelors","2867.207270397466","4371.178583140792"
"879","642","11.4280841","HighSchoolOrCollege","2867.207270397466","4371.178583140792"
"879","643","31.38349391","Graduate","2867.207270397466","4371.178583140792"
"880","644","15.90519797","HighSchoolOrCollege","2735.5777001072865","3082.861013084039"
"880","645","13.52349286","HighSchoolOrCollege","2735.5777001072865","3082.861013084039"
"880","646","21.6927386","Bachelors","2735.5777001072865","3082.861013084039"
"880","647","10.1637189","Bachelors","2735.5777001072865","3082.861013084039"
"880","648","13.32127131","HighSchoolOrCollege","2735.5777001072865","3082.861013084039"
"880","649","12.50498983","Bachelors","2735.5777001072865","3082.861013084039"
"881","650","29.53219697","HighSchoolOrCollege","4154.9809510717605","4953.786158585597"
"881","651","24.41288047","Bachelors","4154.9809510717605","4953.786158585597"
"882","652","10.49610454","HighSchoolOrCollege","3824.351652967133","3822.01804223004"
"882","653","14.33631238","HighSchoolOrCollege","3824.351652967133","3822.01804223004"
"882","654","28.70758202","Graduate","3824.351652967133","3822.01804223004"
"883","655","13.78126458","Bachelors","2917.563158083672","5361.788712538423"
"883","656","13.13630771","Low","2917.563158083672","5361.788712538423"
"883","657","17.18065514","HighSchoolOrCollege","2917.563158083672","5361.788712538423"
"883","658","28.96318161","HighSchoolOrCollege","2917.563158083672","5361.788712538423"
"883","659","19.64756553","HighSchoolOrCollege","2917.563158083672","5361.788712538423"
"883","660","10.39516352","HighSchoolOrCollege","2917.563158083672","5361.788712538423"
"883","661","26.08784367","Bachelors","2917.563158083672","5361.788712538423"
"883","662","10.84453604","HighSchoolOrCollege","2917.563158083672","5361.788712538423"
"884","663","15.99059957","Bachelors","3097.7800700845173","3986.9152696618244"
"884","664","30.09740661","Bachelors","3097.7800700845173","3986.9152696618244"
"884","665","10.09243545","HighSchoolOrCollege","3097.7800700845173","3986.9152696618244"
"885","666","19.30215201","Bachelors","2870.2367059407643","5224.807852313174"
"885","667","11.09277692","Bachelors","2870.2367059407643","5224.807852313174"
"885","668","24.06599972","Graduate","2870.2367059407643","5224.807852313174"
"885","669","16.92934322","HighSchoolOrCollege","2870.2367059407643","5224.807852313174"
"885","670","16.79246156","HighSchoolOrCollege","2870.2367059407643","5224.807852313174"
"885","671","26.45385251","Bachelors","2870.2367059407643","5224.807852313174"
"886","672","19.30343432","Bachelors","4281.376347177045","4963.66806749154"
"886","673","21.00579939","HighSchoolOrCollege","4281.376347177045","4963.66806749154"
"886","674","21.03850715","Bachelors","4281.376347177045","4963.66806749154"
"887","675","10","Low","3475.3954739819683","4266.9915883892645"
"887","676","14.61849083","Bachelors","3475.3954739819683","4266.9915883892645"
"887","677","13.45286788","HighSchoolOrCollege","3475.3954739819683","4266.9915883892645"
"887","678","20.24751308","Bachelors","3475.3954739819683","4266.9915883892645"
"887","679","13.65608405","HighSchoolOrCollege","3475.3954739819683","4266.9915883892645"
"887","680","24.50341008","Bachelors","3475.3954739819683","4266.9915883892645"
"888","681","12.38051858","HighSchoolOrCollege","4031.537017613485","3811.3026228381386"
"888","682","15.00679611","Low","4031.537017613485","3811.3026228381386"
"888","683","10.64493197","HighSchoolOrCollege","4031.537017613485","3811.3026228381386"
"888","684","16.76946954","HighSchoolOrCollege","4031.537017613485","3811.3026228381386"
"889","685","20.35444449","HighSchoolOrCollege","3475.5797104506837","4358.263943913515"
"889","686","26.16081628","Bachelors","3475.5797104506837","4358.263943913515"
"890","687","10","HighSchoolOrCollege","2825.5086058416064","5298.567602243795"
"890","688","10","HighSchoolOrCollege","2825.5086058416064","5298.567602243795"
"890","689","11.47942783","HighSchoolOrCollege","2825.5086058416064","5298.567602243795"
"891","690","25.36569707","Bachelors","3976.011097869489","4555.822342476473"
"891","691","16.5205803","HighSchoolOrCollege","3976.011097869489","4555.822342476473"
"891","692","10","HighSchoolOrCollege","3976.011097869489","4555.822342476473"
"891","693","24.77754843","HighSchoolOrCollege","3976.011097869489","4555.822342476473"
"891","694","34.26153278","Graduate","3976.011097869489","4555.822342476473"
"1279","695","10","HighSchoolOrCollege","4411.963302146185","3732.0760648960236"
"1279","696","13.02274429","HighSchoolOrCollege","4411.963302146185","3732.0760648960236"
"1279","697","64.39233631","Graduate","4411.963302146185","3732.0760648960236"
"1279","698","10.55471628","Graduate","4411.963302146185","3732.0760648960236"
"1280","699","12.24575277","HighSchoolOrCollege","4564.5732393722055","3708.0722709059037"
"1280","700","10.09165752","HighSchoolOrCollege","4564.5732393722055","3708.0722709059037"
"1280","701","12.78267236","HighSchoolOrCollege","4564.5732393722055","3708.0722709059037"
"1280","702","29.03552464","HighSchoolOrCollege","4564.5732393722055","3708.0722709059037"
"1280","703","22.65824008","HighSchoolOrCollege","4564.5732393722055","3708.0722709059037"
"1280","704","10","Low","4564.5732393722055","3708.0722709059037"
"1281","705","42.11186487","Graduate","4815.897492395122","4957.0064836405545"
"1281","706","17.92060815","HighSchoolOrCollege","4815.897492395122","4957.0064836405545"
"1281","707","10.75665196","Low","4815.897492395122","4957.0064836405545"
"1281","708","26.06700586","Bachelors","4815.897492395122","4957.0064836405545"
"1281","709","26.32382156","HighSchoolOrCollege","4815.897492395122","4957.0064836405545"
"1282","710","10","HighSchoolOrCollege","4319.970220030405","4108.345279959909"
"1282","711","22.31062571","Bachelors","4319.970220030405","4108.345279959909"
"1282","712","10","HighSchoolOrCollege","4319.970220030405","4108.345279959909"
"1282","713","10","Low","4319.970220030405","4108.345279959909"
"1282","714","26.17822023","Bachelors","4319.970220030405","4108.345279959909"
"1282","715","10","HighSchoolOrCollege","4319.970220030405","4108.345279959909"
"1283","716","12.93859263","HighSchoolOrCollege","2156.9717862782677","6610.130398749252"
"1283","717","13.31650058","HighSchoolOrCollege","2156.9717862782677","6610.130398749252"
"1283","718","18.47011387","HighSchoolOrCollege","2156.9717862782677","6610.130398749252"
"1283","719","22.47097517","HighSchoolOrCollege","2156.9717862782677","6610.130398749252"
"1283","720","10.6411017","HighSchoolOrCollege","2156.9717862782677","6610.130398749252"
"1283","721","38.41091944","Bachelors","2156.9717862782677","6610.130398749252"
"1283","722","10","HighSchoolOrCollege","2156.9717862782677","6610.130398749252"
"1284","723","32.72008731","HighSchoolOrCollege","4319.8941619107645","5529.550547514793"
"1284","724","21.19034148","HighSchoolOrCollege","4319.8941619107645","5529.550547514793"
"1284","725","18.03821195","Bachelors","4319.8941619107645","5529.550547514793"
"1284","726","20.5188043","HighSchoolOrCollege","4319.8941619107645","5529.550547514793"
"1284","727","10","HighSchoolOrCollege","4319.8941619107645","5529.550547514793"
"1285","728","42.26028533","Graduate","5236.746940422866","4871.135720847398"
"1285","729","24.73616375","Bachelors","5236.746940422866","4871.135720847398"
"1285","730","34.85902881","HighSchoolOrCollege","5236.746940422866","4871.135720847398"
"1285","731","11.58125217","HighSchoolOrCollege","5236.746940422866","4871.135720847398"
"1285","732","10","HighSchoolOrCollege","5236.746940422866","4871.135720847398"
"1285","733","27.48950893","Bachelors","5236.746940422866","4871.135720847398"
"1285","734","19.67840769","Bachelors","5236.746940422866","4871.135720847398"
"1285","735","14.50687071","HighSchoolOrCollege","5236.746940422866","4871.135720847398"
"1286","736","10.29536787","HighSchoolOrCollege","2341.811961514105","6817.649856866765"
"1286","737","21.67896251","HighSchoolOrCollege","2341.811961514105","6817.649856866765"
"1286","738","20.22343734","HighSchoolOrCollege","2341.811961514105","6817.649856866765"
"1286","739","11.18157953","HighSchoolOrCollege","2341.811961514105","6817.649856866765"
"1286","740","24.25687059","HighSchoolOrCollege","2341.811961514105","6817.649856866765"
"1287","741","27.28188504","HighSchoolOrCollege","5060.183218019104","3682.204933328363"
"1287","742","10.12053448","Bachelors","5060.183218019104","3682.204933328363"
"1287","743","18.85219039","HighSchoolOrCollege","5060.183218019104","3682.204933328363"
"1287","744","11.32663178","HighSchoolOrCollege","5060.183218019104","3682.204933328363"
"1287","745","10.10382731","HighSchoolOrCollege","5060.183218019104","3682.204933328363"
"1287","746","35.71498006","Graduate","5060.183218019104","3682.204933328363"
"1288","747","19.40727244","HighSchoolOrCollege","4408.216141569301","6032.81369824289"
"1288","748","25.94435891","HighSchoolOrCollege","4408.216141569301","6032.81369824289"
"1288","749","10","HighSchoolOrCollege","4408.216141569301","6032.81369824289"
"1288","750","10","HighSchoolOrCollege","4408.216141569301","6032.81369824289"
"1288","751","10","HighSchoolOrCollege","4408.216141569301","6032.81369824289"
"1288","752","10","HighSchoolOrCollege","4408.216141569301","6032.81369824289"
"1288","753","10","Bachelors","4408.216141569301","6032.81369824289"
"1289","754","38.16807185","Graduate","1537.6931751123038","4986.547525269254"
"1289","755","16.03127066","HighSchoolOrCollege","1537.6931751123038","4986.547525269254"
"1289","756","11.05579017","HighSchoolOrCollege","1537.6931751123038","4986.547525269254"
"1289","757","10","HighSchoolOrCollege","1537.6931751123038","4986.547525269254"
"1289","758","10","HighSchoolOrCollege","1537.6931751123038","4986.547525269254"
"1289","759","31.40123951","Bachelors","1537.6931751123038","4986.547525269254"
"1290","760","31.4115497","HighSchoolOrCollege","4440.7740433479075","4383.435087651933"
"1290","761","10","Low","4440.7740433479075","4383.435087651933"
"1290","762","10","HighSchoolOrCollege","4440.7740433479075","4383.435087651933"
"1290","763","10","HighSchoolOrCollege","4440.7740433479075","4383.435087651933"
"1290","764","15.83543931","HighSchoolOrCollege","4440.7740433479075","4383.435087651933"
"1290","765","10","Low","4440.7740433479075","4383.435087651933"
"1290","766","10","HighSchoolOrCollege","4440.7740433479075","4383.435087651933"
"1291","767","10","HighSchoolOrCollege","3055.1482291039574","5383.76492656323"
"1291","768","18.04970054","Bachelors","3055.1482291039574","5383.76492656323"
"1291","769","13.8506596","Bachelors","3055.1482291039574","5383.76492656323"
"1291","770","11.91341636","HighSchoolOrCollege","3055.1482291039574","5383.76492656323"
"1291","771","18.43559841","Bachelors","3055.1482291039574","5383.76492656323"
"1291","772","10","HighSchoolOrCollege","3055.1482291039574","5383.76492656323"
"1291","773","19.15242095","HighSchoolOrCollege","3055.1482291039574","5383.76492656323"
"1291","774","13.07205321","HighSchoolOrCollege","3055.1482291039574","5383.76492656323"
"1292","775","10","Low","4895.157712432759","3890.7387811979065"
"1292","776","14.52050612","Low","4895.157712432759","3890.7387811979065"
"1292","777","28.05360425","Bachelors","4895.157712432759","3890.7387811979065"
"1292","778","10","Low","4895.157712432759","3890.7387811979065"
"1292","779","10","HighSchoolOrCollege","4895.157712432759","3890.7387811979065"
"1293","780","10","HighSchoolOrCollege","3153.333254572474","5388.50006673243"
"1293","781","45.88280744","Graduate","3153.333254572474","5388.50006673243"
"1294","782","21.64595359","Bachelors","4485.982823418201","6036.726442233701"
"1294","783","11.75401406","Bachelors","4485.982823418201","6036.726442233701"
"1295","784","30.47484136","HighSchoolOrCollege","4234.849002941924","4413.035927387888"
"1295","785","15.17130288","HighSchoolOrCollege","4234.849002941924","4413.035927387888"
"1295","786","31.46553072","Bachelors","4234.849002941924","4413.035927387888"
"1295","787","26.01020711","HighSchoolOrCollege","4234.849002941924","4413.035927387888"
"1295","788","21.55236698","HighSchoolOrCollege","4234.849002941924","4413.035927387888"
"1296","789","15.05042621","HighSchoolOrCollege","4239.754346000443","5340.884421871655"
"1296","790","39.24317321","Graduate","4239.754346000443","5340.884421871655"
"1296","791","33.57528045","Graduate","4239.754346000443","5340.884421871655"
"1297","792","10","HighSchoolOrCollege","1810.9294038966718","5579.41178070503"
"1297","793","20.63409818","HighSchoolOrCollege","1810.9294038966718","5579.41178070503"
"1297","794","28.84499185","Bachelors","1810.9294038966718","5579.41178070503"
"1297","795","10","HighSchoolOrCollege","1810.9294038966718","5579.41178070503"
"1297","796","12.40718187","HighSchoolOrCollege","1810.9294038966718","5579.41178070503"
"1297","797","11.56263732","Low","1810.9294038966718","5579.41178070503"
"1297","798","13.53067716","HighSchoolOrCollege","1810.9294038966718","5579.41178070503"
"1297","799","10.04092684","HighSchoolOrCollege","1810.9294038966718","5579.41178070503"
"1298","800","10","HighSchoolOrCollege","1496.7843952889261","5003.19250465635"
"1298","801","14.975079","HighSchoolOrCollege","1496.7843952889261","5003.19250465635"
"1298","802","10","HighSchoolOrCollege","1496.7843952889261","5003.19250465635"
"1298","803","68.34972009","Bachelors","1496.7843952889261","5003.19250465635"
"1298","804","10","Low","1496.7843952889261","5003.19250465635"
"1298","805","24.03902433","HighSchoolOrCollege","1496.7843952889261","5003.19250465635"
"1298","806","12.85175181","Bachelors","1496.7843952889261","5003.19250465635"
"1298","807","13.11073575","HighSchoolOrCollege","1496.7843952889261","5003.19250465635"
"1298","808","14.66496641","HighSchoolOrCollege","1496.7843952889261","5003.19250465635"
"1299","809","10","Low","4296.379237084361","4091.9429115396124"
"1299","810","25.37317681","Graduate","4296.379237084361","4091.9429115396124"
"1299","811","10","HighSchoolOrCollege","4296.379237084361","4091.9429115396124"
"1299","812","36.10029158","Graduate","4296.379237084361","4091.9429115396124"
"1299","813","15.98802588","HighSchoolOrCollege","4296.379237084361","4091.9429115396124"
"1299","814","12.61951605","Graduate","4296.379237084361","4091.9429115396124"
"1299","815","26.74839606","Bachelors","4296.379237084361","4091.9429115396124"
"1300","816","24.43201036","Bachelors","4814.44799233657","4801.616285011303"
"1300","817","10.5555678","HighSchoolOrCollege","4814.44799233657","4801.616285011303"
"1300","818","11.73747499","HighSchoolOrCollege","4814.44799233657","4801.616285011303"
"1300","819","15.76730899","HighSchoolOrCollege","4814.44799233657","4801.616285011303"
"1300","820","20.93049005","HighSchoolOrCollege","4814.44799233657","4801.616285011303"
